#! FIELDS p.x p.y external.bias der_p.x der_p.y
#! SET min_p.x -4.030303030303029
#! SET max_p.x 4.030303030303029
#! SET nbins_p.x 133
#! SET periodic_p.x false
#! SET min_p.y -4.030303030303029
#! SET max_p.y 4.030303030303029
#! SET nbins_p.y 133
#! SET periodic_p.y false
-0.393939394 -4.030303030 0.000000000 0.000000000 0.000000000
-0.333333333 -4.030303030 0.000000000 0.000000000 0.000000000
-0.272727273 -4.030303030 0.000000000 0.000000000 0.000000000
-0.212121212 -4.030303030 0.000000000 0.000000000 0.000000000
-0.151515152 -4.030303030 0.000000000 0.000000000 0.000000000
-0.090909091 -4.030303030 0.000000000 0.000000000 0.000000000
-0.030303030 -4.030303030 0.000000000 0.000000000 0.000000000
0.030303030 -4.030303030 0.000000000 0.000000000 0.000000000
0.090909091 -4.030303030 0.000000000 0.000000000 0.000000000
0.151515152 -4.030303030 0.000000000 0.000000000 0.000000000
0.212121212 -4.030303030 0.000000000 0.000000000 0.000000000
0.272727273 -4.030303030 0.000000000 0.000000000 0.000000000
0.333333333 -4.030303030 0.000000000 0.000000000 0.000000000
0.393939394 -4.030303030 0.000000000 0.000000000 0.000000000
0.454545455 -4.030303030 0.000000000 0.000000000 0.000000000
0.515151515 -4.030303030 0.000000000 0.000000000 0.000000000
0.575757576 -4.030303030 0.000000000 0.000000000 0.000000000
0.636363636 -4.030303030 0.000000000 0.000000000 0.000000000
0.696969697 -4.030303030 0.000000000 0.000000000 0.000000000
0.757575758 -4.030303030 0.000000000 0.000000000 0.000000000
0.818181818 -4.030303030 0.000000000 0.000000000 0.000000000
0.878787879 -4.030303030 0.000000000 0.000000000 0.000000000
0.939393939 -4.030303030 0.000000000 0.000000000 0.000000000
1.000000000 -4.030303030 0.000000000 0.000000000 0.000000000
1.060606061 -4.030303030 0.000000000 0.000000000 0.000000000
1.121212121 -4.030303030 0.000000000 0.000000000 0.000000000
1.181818182 -4.030303030 0.000000000 0.000000000 0.000000000
1.242424242 -4.030303030 0.000000000 0.000000000 0.000000000
1.303030303 -4.030303030 0.000000000 0.000000000 0.000000000
1.363636364 -4.030303030 0.000000000 0.000000000 0.000000000
1.424242424 -4.030303030 0.000000000 0.000000000 0.000000000
1.484848485 -4.030303030 0.000000000 0.000000000 0.000000000
1.545454545 -4.030303030 0.000000000 0.000000000 0.000000000
1.606060606 -4.030303030 0.000000000 0.000000000 0.000000000
1.666666667 -4.030303030 0.000000000 0.000000000 0.000000000
1.727272727 -4.030303030 0.000000000 0.000000000 0.000000000
1.787878788 -4.030303030 0.000000000 0.000000000 0.000000000
1.848484848 -4.030303030 0.000000000 0.000000000 0.000000000
1.909090909 -4.030303030 0.000000000 0.000000000 0.000000000
1.969696970 -4.030303030 0.000000000 0.000000000 0.000000000
2.030303030 -4.030303030 0.000000000 0.000000000 0.000000000
2.090909091 -4.030303030 0.000000000 0.000000000 0.000000000
2.151515152 -4.030303030 0.000000000 0.000000000 0.000000000
2.212121212 -4.030303030 0.000000000 0.000000000 0.000000000
2.272727273 -4.030303030 0.000000000 0.000000000 0.000000000
2.333333333 -4.030303030 0.000000000 0.000000000 0.000000000
2.393939394 -4.030303030 0.000000000 0.000000000 0.000000000
2.454545455 -4.030303030 0.000000000 0.000000000 0.000000000
2.515151515 -4.030303030 0.000000000 0.000000000 0.000000000
2.575757576 -4.030303030 0.000000000 0.000000000 0.000000000
2.636363636 -4.030303030 0.000000000 0.000000000 0.000000000
2.696969697 -4.030303030 0.000000000 0.000000000 0.000000000
2.757575758 -4.030303030 0.000000000 0.000000000 0.000000000
2.818181818 -4.030303030 0.000000000 0.000000000 0.000000000
2.878787879 -4.030303030 0.000000000 0.000000000 0.000000000
2.939393939 -4.030303030 0.000000000 0.000000000 0.000000000
3.000000000 -4.030303030 0.000000000 0.000000000 0.000000000
3.060606061 -4.030303030 0.000000000 0.000000000 0.000000000
3.121212121 -4.030303030 0.000000000 0.000000000 0.000000000
3.181818182 -4.030303030 0.000000000 0.000000000 0.000000000
3.242424242 -4.030303030 0.000000000 0.000000000 0.000000000
3.303030303 -4.030303030 0.000000000 0.000000000 0.000000000
3.363636364 -4.030303030 0.000000000 0.000000000 0.000000000
3.424242424 -4.030303030 0.000000000 0.000000000 0.000000000
3.484848485 -4.030303030 0.000000000 0.000000000 0.000000000
3.545454545 -4.030303030 0.000000000 0.000000000 0.000000000
3.606060606 -4.030303030 0.000000000 0.000000000 0.000000000
3.666666667 -4.030303030 0.000000000 0.000000000 0.000000000
3.727272727 -4.030303030 0.000000000 0.000000000 0.000000000
3.787878788 -4.030303030 0.000000000 0.000000000 0.000000000
3.848484848 -4.030303030 0.000000000 0.000000000 0.000000000
3.909090909 -4.030303030 0.000000000 0.000000000 0.000000000
3.969696970 -4.030303030 0.000000000 0.000000000 0.000000000
4.030303030 -4.030303030 0.000000000 0.000000000 0.000000000

-4.030303030 -3.969696970 0.000000000 0.000000000 0.000000000
-3.969696970 -3.969696970 0.000000000 0.000000000 0.000000000
-3.909090909 -3.969696970 0.000000000 0.000000000 0.000000000
-3.848484848 -3.969696970 0.000000000 0.000000000 0.000000000
-3.787878788 -3.969696970 0.000000000 0.000000000 0.000000000
-3.727272727 -3.969696970 0.000000000 0.000000000 0.000000000
-3.666666667 -3.969696970 0.000000000 0.000000000 0.000000000
-3.606060606 -3.969696970 0.000000000 0.000000000 0.000000000
-3.545454545 -3.969696970 0.000000000 0.000000000 0.000000000
-3.484848485 -3.969696970 0.000000000 0.000000000 0.000000000
-3.424242424 -3.969696970 0.000000000 0.000000000 0.000000000
-3.363636364 -3.969696970 0.000000000 0.000000000 0.000000000
-3.303030303 -3.969696970 0.000000000 0.000000000 0.000000000
-3.242424242 -3.969696970 0.000000000 0.000000000 0.000000000
-3.181818182 -3.969696970 0.000000000 0.000000000 0.000000000
-3.121212121 -3.969696970 0.000000000 0.000000000 0.000000000
-3.060606061 -3.969696970 0.000000000 0.000000000 0.000000000
-3.000000000 -3.969696970 0.000000000 0.000000000 0.000000000
-2.939393939 -3.969696970 0.000000000 0.000000000 0.000000000
-2.878787879 -3.969696970 0.000000000 0.000000000 0.000000000
-2.818181818 -3.969696970 0.000000000 0.000000000 0.000000000
-2.757575758 -3.969696970 0.000000000 0.000000000 0.000000000
-2.696969697 -3.969696970 0.000000000 0.000000000 0.000000000
-2.636363636 -3.969696970 0.000000000 0.000000000 0.000000000
-2.575757576 -3.969696970 0.000000000 0.000000000 0.000000000
-2.515151515 -3.969696970 0.000000000 0.000000000 0.000000000
-2.454545455 -3.969696970 0.000000000 0.000000000 0.000000000
-2.393939394 -3.969696970 0.000000000 0.000000000 0.000000000
-2.333333333 -3.969696970 0.000000000 0.000000000 0.000000000
-2.272727273 -3.969696970 0.000000000 0.000000000 0.000000000
-2.212121212 -3.969696970 0.000000000 0.000000000 0.000000000
-2.151515152 -3.969696970 0.000000000 0.000000000 0.000000000
-2.090909091 -3.969696970 0.000000000 0.000000000 0.000000000
-2.030303030 -3.969696970 0.000000000 0.000000000 0.000000000
-1.969696970 -3.969696970 0.000000000 0.000000000 0.000000000
-1.909090909 -3.969696970 0.000000000 0.000000000 0.000000000
-1.848484848 -3.969696970 0.000000000 0.000000000 0.000000000
-1.787878788 -3.969696970 0.000000000 0.000000000 0.000000000
-1.727272727 -3.969696970 0.000000000 0.000000000 0.000000000
-1.666666667 -3.969696970 0.000000000 0.000000000 0.000000000
-1.606060606 -3.969696970 0.000000000 0.000000000 0.000000000
-1.545454545 -3.969696970 0.000000000 0.000000000 0.000000000
-1.484848485 -3.969696970 0.000000000 0.000000000 0.000000000
-1.424242424 -3.969696970 0.000000000 0.000000000 0.000000000
-1.363636364 -3.969696970 0.000000000 0.000000000 0.000000000
-1.303030303 -3.969696970 0.000000000 0.000000000 0.000000000
-1.242424242 -3.969696970 0.000000000 0.000000000 0.000000000
-1.181818182 -3.969696970 0.000000000 0.000000000 0.000000000
-1.121212121 -3.969696970 0.000000000 0.000000000 0.000000000
-1.060606061 -3.969696970 0.000000000 0.000000000 0.000000000
-1.000000000 -3.969696970 0.000000000 0.000000000 0.000000000
-0.939393939 -3.969696970 0.000000000 0.000000000 0.000000000
-0.878787879 -3.969696970 0.000000000 0.000000000 0.000000000
-0.818181818 -3.969696970 0.000000000 0.000000000 0.000000000
-0.757575758 -3.969696970 0.000000000 0.000000000 0.000000000
-0.696969697 -3.969696970 0.000000000 0.000000000 0.000000000
-0.636363636 -3.969696970 0.000000000 0.000000000 0.000000000
-0.575757576 -3.969696970 0.000000000 0.000000000 0.000000000
-0.515151515 -3.969696970 0.000000000 0.000000000 0.000000000
-0.454545455 -3.969696970 0.000000000 0.000000000 0.000000000
-0.393939394 -3.969696970 0.000000000 0.000000000 0.000000000
-0.333333333 -3.969696970 0.000000000 0.000000000 0.000000000
-0.272727273 -3.969696970 0.000000000 0.000000000 0.000000000
-0.212121212 -3.969696970 0.000000000 0.000000000 0.000000000
-0.151515152 -3.969696970 0.000000000 0.000000000 0.000000000
-0.090909091 -3.969696970 0.000000000 0.000000000 0.000000000
-0.030303030 -3.969696970 0.000000000 0.000000000 0.000000000
0.030303030 -3.969696970 0.000000000 0.000000000 0.000000000
0.090909091 -3.969696970 0.000000000 0.000000000 0.000000000
0.151515152 -3.969696970 0.000000000 0.000000000 0.000000000
0.212121212 -3.969696970 0.000000000 0.000000000 0.000000000
0.272727273 -3.969696970 0.000000000 0.000000000 0.000000000
0.333333333 -3.969696970 0.000000000 0.000000000 0.000000000
0.393939394 -3.969696970 0.000000000 0.000000000 0.000000000
0.454545455 -3.969696970 0.000000000 0.000000000 0.000000000
0.515151515 -3.969696970 0.000000000 0.000000000 0.000000000
0.575757576 -3.969696970 0.000000000 0.000000000 0.000000000
0.636363636 -3.969696970 0.000000000 0.000000000 0.000000000
0.696969697 -3.969696970 0.000000000 0.000000000 0.000000000
0.757575758 -3.969696970 0.000000000 0.000000000 0.000000000
0.818181818 -3.969696970 0.000000000 0.000000000 0.000000000
0.878787879 -3.969696970 0.000000000 0.000000000 0.000000000
0.939393939 -3.969696970 0.000000000 0.000000000 0.000000000
1.000000000 -3.969696970 0.000000000 0.000000000 0.000000000
1.060606061 -3.969696970 0.000000000 0.000000000 0.000000000
1.121212121 -3.969696970 0.000000000 0.000000000 0.000000000
1.181818182 -3.969696970 0.000000000 0.000000000 0.000000000
1.242424242 -3.969696970 0.000000000 0.000000000 0.000000000
1.303030303 -3.969696970 0.000000000 0.000000000 0.000000000
1.363636364 -3.969696970 0.000000000 0.000000000 0.000000000
1.424242424 -3.969696970 0.000000000 0.000000000 0.000000000
1.484848485 -3.969696970 0.000000000 0.000000000 0.000000000
1.545454545 -3.969696970 0.000000000 0.000000000 0.000000000
1.606060606 -3.969696970 0.000000000 0.000000000 0.000000000
1.666666667 -3.969696970 0.000000000 0.000000000 0.000000000
1.727272727 -3.969696970 0.000000000 0.000000000 0.000000000
1.787878788 -3.969696970 0.000000000 0.000000000 0.000000000
1.848484848 -3.969696970 0.000000000 0.000000000 0.000000000
1.909090909 -3.969696970 0.000000000 0.000000000 0.000000000
1.969696970 -3.969696970 0.000000000 0.000000000 0.000000000
2.030303030 -3.969696970 0.000000000 0.000000000 0.000000000
2.090909091 -3.969696970 0.000000000 0.000000000 0.000000000
2.151515152 -3.969696970 0.000000000 0.000000000 0.000000000
2.212121212 -3.969696970 0.000000000 0.000000000 0.000000000
2.272727273 -3.969696970 0.000000000 0.000000000 0.000000000
2.333333333 -3.969696970 0.000000000 0.000000000 0.000000000
2.393939394 -3.969696970 0.000000000 0.000000000 0.000000000
2.454545455 -3.969696970 0.000000000 0.000000000 0.000000000
2.515151515 -3.969696970 0.000000000 0.000000000 0.000000000
2.575757576 -3.969696970 0.000000000 0.000000000 0.000000000
2.636363636 -3.969696970 0.000000000 0.000000000 0.000000000
2.696969697 -3.969696970 0.000000000 0.000000000 0.000000000
2.757575758 -3.969696970 0.000000000 0.000000000 0.000000000
2.818181818 -3.969696970 0.000000000 0.000000000 0.000000000
2.878787879 -3.969696970 0.000000000 0.000000000 0.000000000
2.939393939 -3.969696970 0.000000000 0.000000000 0.000000000
3.000000000 -3.969696970 0.000000000 0.000000000 0.000000000
3.060606061 -3.969696970 0.000000000 0.000000000 0.000000000
3.121212121 -3.969696970 0.000000000 0.000000000 0.000000000
3.181818182 -3.969696970 0.000000000 0.000000000 0.000000000
3.242424242 -3.969696970 0.000000000 0.000000000 0.000000000
3.303030303 -3.969696970 0.000000000 0.000000000 0.000000000
3.363636364 -3.969696970 0.000000000 0.000000000 0.000000000
3.424242424 -3.969696970 0.000000000 0.000000000 0.000000000
3.484848485 -3.969696970 0.000000000 0.000000000 0.000000000
3.545454545 -3.969696970 0.000000000 0.000000000 0.000000000
3.606060606 -3.969696970 0.000000000 0.000000000 0.000000000
3.666666667 -3.969696970 0.000000000 0.000000000 0.000000000
3.727272727 -3.969696970 0.000000000 0.000000000 0.000000000
3.787878788 -3.969696970 0.000000000 0.000000000 0.000000000
3.848484848 -3.969696970 0.000000000 0.000000000 0.000000000
3.909090909 -3.969696970 0.000000000 0.000000000 0.000000000
3.969696970 -3.969696970 0.000000000 0.000000000 0.000000000
4.030303030 -3.969696970 0.000000000 0.000000000 0.000000000

-4.030303030 -3.909090909 0.000000000 0.000000000 0.000000000
-3.969696970 -3.909090909 0.000000000 0.000000000 0.000000000
-3.909090909 -3.909090909 0.000000000 0.000000000 0.000000000
-3.848484848 -3.909090909 0.000000000 0.000000000 0.000000000
-3.787878788 -3.909090909 0.000000000 0.000000000 0.000000000
-3.727272727 -3.909090909 0.000000000 0.000000000 0.000000000
-3.666666667 -3.909090909 0.000000000 0.000000000 0.000000000
-3.606060606 -3.909090909 0.000000000 0.000000000 0.000000000
-3.545454545 -3.909090909 0.000000000 0.000000000 0.000000000
-3.484848485 -3.909090909 0.000000000 0.000000000 0.000000000
-3.424242424 -3.909090909 0.000000000 0.000000000 0.000000000
-3.363636364 -3.909090909 0.000000000 0.000000000 0.000000000
-3.303030303 -3.909090909 0.000000000 0.000000000 0.000000000
-3.242424242 -3.909090909 0.000000000 0.000000000 0.000000000
-3.181818182 -3.909090909 0.000000000 0.000000000 0.000000000
-3.121212121 -3.909090909 0.000000000 0.000000000 0.000000000
-3.060606061 -3.909090909 0.000000000 0.000000000 0.000000000
-3.000000000 -3.909090909 0.000000000 0.000000000 0.000000000
-2.939393939 -3.909090909 0.000000000 0.000000000 0.000000000
-2.878787879 -3.909090909 0.000000000 0.000000000 0.000000000
-2.818181818 -3.909090909 0.000000000 0.000000000 0.000000000
-2.757575758 -3.909090909 0.000000000 0.000000000 0.000000000
-2.696969697 -3.909090909 0.000000000 0.000000000 0.000000000
-2.636363636 -3.909090909 0.000000000 0.000000000 0.000000000
-2.575757576 -3.909090909 0.000000000 0.000000000 0.000000000
-2.515151515 -3.909090909 0.000000000 0.000000000 0.000000000
-2.454545455 -3.909090909 0.000000000 0.000000000 0.000000000
-2.393939394 -3.909090909 0.000000000 0.000000000 0.000000000
-2.333333333 -3.909090909 0.000000000 0.000000000 0.000000000
-2.272727273 -3.909090909 0.000000000 0.000000000 0.000000000
-2.212121212 -3.909090909 0.000000000 0.000000000 0.000000000
-2.151515152 -3.909090909 0.000000000 0.000000000 0.000000000
-2.090909091 -3.909090909 0.000000000 0.000000000 0.000000000
-2.030303030 -3.909090909 0.000000000 0.000000000 0.000000000
-1.969696970 -3.909090909 0.000000000 0.000000000 0.000000000
-1.909090909 -3.909090909 0.000000000 0.000000000 0.000000000
-1.848484848 -3.909090909 0.000000000 0.000000000 0.000000000
-1.787878788 -3.909090909 0.000000000 0.000000000 0.000000000
-1.727272727 -3.909090909 0.000000000 0.000000000 0.000000000
-1.666666667 -3.909090909 0.000000000 0.000000000 0.000000000
-1.606060606 -3.909090909 0.000000000 0.000000000 0.000000000
-1.545454545 -3.909090909 0.000000000 0.000000000 0.000000000
-1.484848485 -3.909090909 0.000000000 0.000000000 0.000000000
-1.424242424 -3.909090909 0.000000000 0.000000000 0.000000000
-1.363636364 -3.909090909 0.000000000 0.000000000 0.000000000
-1.303030303 -3.909090909 0.000000000 0.000000000 0.000000000
-1.242424242 -3.909090909 0.000000000 0.000000000 0.000000000
-1.181818182 -3.909090909 0.000000000 0.000000000 0.000000000
-1.121212121 -3.909090909 0.000000000 0.000000000 0.000000000
-1.060606061 -3.909090909 0.000000000 0.000000000 0.000000000
-1.000000000 -3.909090909 0.000000000 0.000000000 0.000000000
-0.939393939 -3.909090909 0.000000000 0.000000000 0.000000000
-0.878787879 -3.909090909 0.000000000 0.000000000 0.000000000
-0.818181818 -3.909090909 0.000000000 0.000000000 0.000000000
-0.757575758 -3.909090909 0.000000000 0.000000000 0.000000000
-0.696969697 -3.909090909 0.000000000 0.000000000 0.000000000
-0.636363636 -3.909090909 0.000000000 0.000000000 0.000000000
-0.575757576 -3.909090909 0.000000000 0.000000000 0.000000000
-0.515151515 -3.909090909 0.000000000 0.000000000 0.000000000
-0.454545455 -3.909090909 0.000000000 0.000000000 0.000000000
-0.393939394 -3.909090909 0.000000000 0.000000000 0.000000000
-0.333333333 -3.909090909 0.000000000 0.000000000 0.000000000
-0.272727273 -3.909090909 0.000000000 0.000000000 0.000000000
-0.212121212 -3.909090909 0.000000000 0.000000000 0.000000000
-0.151515152 -3.909090909 0.000000000 0.000000000 0.000000000
-0.090909091 -3.909090909 0.000000000 0.000000000 0.000000000
-0.030303030 -3.909090909 0.000000000 0.000000000 0.000000000
0.030303030 -3.909090909 0.000000000 0.000000000 0.000000000
0.090909091 -3.909090909 0.000000000 0.000000000 0.000000000
0.151515152 -3.909090909 0.000000000 0.000000000 0.000000000
0.212121212 -3.909090909 0.000000000 0.000000000 0.000000000
0.272727273 -3.909090909 0.000000000 0.000000000 0.000000000
0.333333333 -3.909090909 0.000000000 0.000000000 0.000000000
0.393939394 -3.909090909 0.000000000 0.000000000 0.000000000
0.454545455 -3.909090909 0.000000000 0.000000000 0.000000000
0.515151515 -3.909090909 0.000000000 0.000000000 0.000000000
0.575757576 -3.909090909 0.000000000 0.000000000 0.000000000
0.636363636 -3.909090909 0.000000000 0.000000000 0.000000000
0.696969697 -3.909090909 0.000000000 0.000000000 0.000000000
0.757575758 -3.909090909 0.000000000 0.000000000 0.000000000
0.818181818 -3.909090909 0.000000000 0.000000000 0.000000000
0.878787879 -3.909090909 0.000000000 0.000000000 0.000000000
0.939393939 -3.909090909 0.000000000 0.000000000 0.000000000
1.000000000 -3.909090909 0.000000000 0.000000000 0.000000000
1.060606061 -3.909090909 0.000000000 0.000000000 0.000000000
1.121212121 -3.909090909 0.000000000 0.000000000 0.000000000
1.181818182 -3.909090909 0.000000000 0.000000000 0.000000000
1.242424242 -3.909090909 0.000000000 0.000000000 0.000000000
1.303030303 -3.909090909 0.000000000 0.000000000 0.000000000
1.363636364 -3.909090909 0.000000000 0.000000000 0.000000000
1.424242424 -3.909090909 0.000000000 0.000000000 0.000000000
1.484848485 -3.909090909 0.000000000 0.000000000 0.000000000
1.545454545 -3.909090909 0.000000000 0.000000000 0.000000000
1.606060606 -3.909090909 0.000000000 0.000000000 0.000000000
1.666666667 -3.909090909 0.000000000 0.000000000 0.000000000
1.727272727 -3.909090909 0.000000000 0.000000000 0.000000000
1.787878788 -3.909090909 0.000000000 0.000000000 0.000000000
1.848484848 -3.909090909 0.000000000 0.000000000 0.000000000
1.909090909 -3.909090909 0.000000000 0.000000000 0.000000000
1.969696970 -3.909090909 0.000000000 0.000000000 0.000000000
2.030303030 -3.909090909 0.000000000 0.000000000 0.000000000
2.090909091 -3.909090909 0.000000000 0.000000000 0.000000000
2.151515152 -3.909090909 0.000000000 0.000000000 0.000000000
2.212121212 -3.909090909 0.000000000 0.000000000 0.000000000
2.272727273 -3.909090909 0.000000000 0.000000000 0.000000000
2.333333333 -3.909090909 0.000000000 0.000000000 0.000000000
2.393939394 -3.909090909 0.000000000 0.000000000 0.000000000
2.454545455 -3.909090909 0.000000000 0.000000000 0.000000000
2.515151515 -3.909090909 0.000000000 0.000000000 0.000000000
2.575757576 -3.909090909 0.000000000 0.000000000 0.000000000
2.636363636 -3.909090909 0.000000000 0.000000000 0.000000000
2.696969697 -3.909090909 0.000000000 0.000000000 0.000000000
2.757575758 -3.909090909 0.000000000 0.000000000 0.000000000
2.818181818 -3.909090909 0.000000000 0.000000000 0.000000000
2.878787879 -3.909090909 0.000000000 0.000000000 0.000000000
2.939393939 -3.909090909 0.000000000 0.000000000 0.000000000
3.000000000 -3.909090909 0.000000000 0.000000000 0.000000000
3.060606061 -3.909090909 0.000000000 0.000000000 0.000000000
3.121212121 -3.909090909 0.000000000 0.000000000 0.000000000
3.181818182 -3.909090909 0.000000000 0.000000000 0.000000000
3.242424242 -3.909090909 0.000000000 0.000000000 0.000000000
3.303030303 -3.909090909 0.000000000 0.000000000 0.000000000
3.363636364 -3.909090909 0.000000000 0.000000000 0.000000000
3.424242424 -3.909090909 0.000000000 0.000000000 0.000000000
3.484848485 -3.909090909 0.000000000 0.000000000 0.000000000
3.545454545 -3.909090909 0.000000000 0.000000000 0.000000000
3.606060606 -3.909090909 0.000000000 0.000000000 0.000000000
3.666666667 -3.909090909 0.000000000 0.000000000 0.000000000
3.727272727 -3.909090909 0.000000000 0.000000000 0.000000000
3.787878788 -3.909090909 0.000000000 0.000000000 0.000000000
3.848484848 -3.909090909 0.000000000 0.000000000 0.000000000
3.909090909 -3.909090909 0.000000000 0.000000000 0.000000000
3.969696970 -3.909090909 0.000000000 0.000000000 0.000000000
4.030303030 -3.909090909 0.000000000 0.000000000 0.000000000

-4.030303030 -3.848484848 0.000000000 0.000000000 0.000000000
-3.969696970 -3.848484848 0.000000000 0.000000000 0.000000000
-3.909090909 -3.848484848 0.000000000 0.000000000 0.000000000
-3.848484848 -3.848484848 0.000000000 0.000000000 0.000000000
-3.787878788 -3.848484848 0.000000000 0.000000000 0.000000000
-3.727272727 -3.848484848 0.000000000 0.000000000 0.000000000
-3.666666667 -3.848484848 0.000000000 0.000000000 0.000000000
-3.606060606 -3.848484848 0.000000000 0.000000000 0.000000000
-3.545454545 -3.848484848 0.000000000 0.000000000 0.000000000
-3.484848485 -3.848484848 0.000000000 0.000000000 0.000000000
-3.424242424 -3.848484848 0.000000000 0.000000000 0.000000000
-3.363636364 -3.848484848 0.000000000 0.000000000 0.000000000
-3.303030303 -3.848484848 0.000000000 0.000000000 0.000000000
-3.242424242 -3.848484848 0.000000000 0.000000000 0.000000000
-3.181818182 -3.848484848 0.000000000 0.000000000 0.000000000
-3.121212121 -3.848484848 0.000000000 0.000000000 0.000000000
-3.060606061 -3.848484848 0.000000000 0.000000000 0.000000000
-3.000000000 -3.848484848 0.000000000 0.000000000 0.000000000
-2.939393939 -3.848484848 0.000000000 0.000000000 0.000000000
-2.878787879 -3.848484848 0.000000000 0.000000000 0.000000000
-2.818181818 -3.848484848 0.000000000 0.000000000 0.000000000
-2.757575758 -3.848484848 0.000000000 0.000000000 0.000000000
-2.696969697 -3.848484848 0.000000000 0.000000000 0.000000000
-2.636363636 -3.848484848 0.000000000 0.000000000 0.000000000
-2.575757576 -3.848484848 0.000000000 0.000000000 0.000000000
-2.515151515 -3.848484848 0.000000000 0.000000000 0.000000000
-2.454545455 -3.848484848 0.000000000 0.000000000 0.000000000
-2.393939394 -3.848484848 0.000000000 0.000000000 0.000000000
-2.333333333 -3.848484848 0.000000000 0.000000000 0.000000000
-2.272727273 -3.848484848 0.000000000 0.000000000 0.000000000
-2.212121212 -3.848484848 0.000000000 0.000000000 0.000000000
-2.151515152 -3.848484848 0.000000000 0.000000000 0.000000000
